  3.196896 seconds (35 allocations: 1.865 GiB, 0.05% gc time)
  3.348402 seconds (35 allocations: 1.865 GiB, 17.38% gc time)
  3.505455 seconds (35 allocations: 1.865 GiB, 18.29% gc time)
  3.095155 seconds (35 allocations: 1.865 GiB, 2.14% gc time)
  3.160366 seconds (35 allocations: 1.865 GiB, 0.05% gc time)
  3.306502 seconds (35 allocations: 1.865 GiB, 3.95% gc time)
  3.171746 seconds (35 allocations: 1.865 GiB, 0.06% gc time)
  3.515956 seconds (35 allocations: 1.865 GiB, 19.89% gc time)
  3.174869 seconds (35 allocations: 1.865 GiB, 0.05% gc time)
  3.409523 seconds (35 allocations: 1.865 GiB, 4.26% gc time)
  3.195935 seconds (35 allocations: 1.865 GiB, 0.06% gc time)
  3.329993 seconds (35 allocations: 1.865 GiB, 16.81% gc time)
  3.187940 seconds (35 allocations: 1.865 GiB, 0.05% gc time)
  3.343601 seconds (35 allocations: 1.865 GiB, 3.92% gc time)
  3.151383 seconds (35 allocations: 1.865 GiB, 0.06% gc time)
  3.507611 seconds (35 allocations: 1.865 GiB, 15.89% gc time)
  3.165281 seconds (35 allocations: 1.865 GiB, 0.05% gc time)
  3.329832 seconds (35 allocations: 1.865 GiB, 4.33% gc time)
  3.171691 seconds (35 allocations: 1.865 GiB, 0.06% gc time)
  3.371175 seconds (35 allocations: 1.865 GiB, 18.23% gc time)
  3.158051 seconds (35 allocations: 1.865 GiB, 0.13% gc time)
  3.319594 seconds (35 allocations: 1.865 GiB, 3.98% gc time)
  3.184811 seconds (35 allocations: 1.865 GiB, 0.06% gc time)
  3.610756 seconds (35 allocations: 1.865 GiB, 18.49% gc time)
  3.175626 seconds (35 allocations: 1.865 GiB, 0.05% gc time)
  3.338168 seconds (35 allocations: 1.865 GiB, 4.30% gc time)
  3.180743 seconds (35 allocations: 1.865 GiB, 0.06% gc time)
  4.416902 seconds (35 allocations: 1.865 GiB, 12.41% gc time)
  4.226985 seconds (35 allocations: 1.865 GiB, 0.04% gc time)
  4.422103 seconds (35 allocations: 1.865 GiB, 3.03% gc time)
  4.245604 seconds (35 allocations: 1.865 GiB, 0.04% gc time)
  3.574170 seconds (35 allocations: 1.865 GiB, 15.94% gc time)
  3.169904 seconds (35 allocations: 1.865 GiB, 0.05% gc time)
  3.346156 seconds (35 allocations: 1.865 GiB, 4.49% gc time)
  3.169334 seconds (35 allocations: 1.865 GiB, 0.05% gc time)
  3.616490 seconds (35 allocations: 1.865 GiB, 19.77% gc time)
  3.107540 seconds (35 allocations: 1.865 GiB, 0.05% gc time)
  3.319898 seconds (35 allocations: 1.865 GiB, 3.99% gc time)
  3.177852 seconds (35 allocations: 1.865 GiB, 0.06% gc time)
  3.328342 seconds (35 allocations: 1.865 GiB, 17.01% gc time)
  3.198515 seconds (35 allocations: 1.865 GiB, 0.05% gc time)
  3.316521 seconds (35 allocations: 1.865 GiB, 4.37% gc time)
  3.169174 seconds (35 allocations: 1.865 GiB, 0.05% gc time)
  3.350157 seconds (35 allocations: 1.865 GiB, 16.82% gc time)
  3.182456 seconds (35 allocations: 1.865 GiB, 0.05% gc time)
  3.476091 seconds (35 allocations: 1.865 GiB, 3.97% gc time)
  3.166548 seconds (35 allocations: 1.865 GiB, 0.06% gc time)
  3.359397 seconds (35 allocations: 1.865 GiB, 17.72% gc time)
  3.177013 seconds (35 allocations: 1.865 GiB, 0.05% gc time)
  3.345465 seconds (35 allocations: 1.865 GiB, 4.41% gc time)
  3.271528 seconds (35 allocations: 1.865 GiB, 0.05% gc time)
  3.652645 seconds (35 allocations: 1.865 GiB, 18.80% gc time)
  3.194951 seconds (35 allocations: 1.865 GiB, 0.05% gc time)
  3.318870 seconds (35 allocations: 1.865 GiB, 4.00% gc time)
  3.180528 seconds (35 allocations: 1.865 GiB, 0.05% gc time)
  3.328029 seconds (35 allocations: 1.865 GiB, 16.75% gc time)
  3.194165 seconds (35 allocations: 1.865 GiB, 0.05% gc time)
  3.355582 seconds (35 allocations: 1.865 GiB, 4.34% gc time)
  3.168754 seconds (35 allocations: 1.865 GiB, 0.06% gc time)
  3.636653 seconds (35 allocations: 1.865 GiB, 15.24% gc time)
  3.188346 seconds (35 allocations: 1.865 GiB, 0.05% gc time)
  3.344489 seconds (35 allocations: 1.865 GiB, 4.13% gc time)
  3.189354 seconds (35 allocations: 1.865 GiB, 0.06% gc time)
  3.513067 seconds (35 allocations: 1.865 GiB, 20.60% gc time)
  3.237582 seconds (35 allocations: 1.865 GiB, 0.05% gc time)
  3.341433 seconds (35 allocations: 1.865 GiB, 4.32% gc time)
  3.174369 seconds (35 allocations: 1.865 GiB, 0.05% gc time)
  3.326264 seconds (35 allocations: 1.865 GiB, 16.85% gc time)
  3.218876 seconds (35 allocations: 1.865 GiB, 0.05% gc time)
269946 seconds (35 allocations: 639.077 MiB, 0.21% gc time)
  1.332316 seconds (35 allocations: 639.077 MiB, 0.30% gc time)
  1.305594 seconds (35 allocations: 639.077 MiB, 0.09% gc time)
  1.613840 seconds (35 allocations: 639.077 MiB, 19.11% gc time)
  1.341565 seconds (35 allocations: 639.077 MiB, 0.20% gc time)
  1.352559 seconds (35 allocations: 639.077 MiB, 0.26% gc time)
  1.372314 seconds (35 allocations: 639.077 MiB, 0.09% gc time)
  1.698667 seconds (35 allocations: 639.077 MiB, 18.64% gc time)
  1.407257 seconds (35 allocations: 639.077 MiB, 0.20% gc time)
  1.437245 seconds (35 allocations: 639.077 MiB, 0.25% gc time)
  1.397724 seconds (35 allocations: 639.077 MiB, 0.08% gc time)
  1.730085 seconds (35 allocations: 639.077 MiB, 18.61% gc time)
  1.308892 seconds (35 allocations: 639.077 MiB, 0.21% gc time)
  1.338078 seconds (35 allocations: 639.077 MiB, 0.28% gc time)
  1.214197 seconds (35 allocations: 639.077 MiB, 0.10% gc time)
  1.544479 seconds (35 allocations: 639.077 MiB, 21.52% gc time)
  1.184864 seconds (35 allocations: 639.077 MiB, 0.22% gc time)
  1.208793 seconds (35 allocations: 639.077 MiB, 0.40% gc time)
  1.159738 seconds (35 allocations: 639.077 MiB, 0.10% gc time)
  1.472533 seconds (35 allocations: 639.077 MiB, 21.20% gc time)
  1.143154 seconds (35 allocations: 639.077 MiB, 0.25% gc time)
  1.169989 seconds (35 allocations: 639.077 MiB, 0.36% gc time)
  1.125946 seconds (35 allocations: 639.077 MiB, 0.11% gc time)
  1.573823 seconds (35 allocations: 639.077 MiB, 26.89% gc time)
  1.102266 seconds (35 allocations: 639.077 MiB, 0.24% gc time)
  1.107604 seconds (35 allocations: 639.077 MiB, 0.18% gc time)
  1.084916 seconds (35 allocations: 639.077 MiB, 0.11% gc time)
  1.447981 seconds (35 allocations: 639.077 MiB, 24.34% gc time)
  1.063229 seconds (35 allocations: 639.077 MiB, 0.26% gc time)
  1.049804 seconds (35 allocations: 639.077 MiB, 0.20% gc time)
  1.011963 seconds (35 allocations: 639.077 MiB, 0.11% gc time)
  1.349038 seconds (35 allocations: 639.077 MiB, 24.16% gc time)
  0.980155 seconds (35 allocations: 639.077 MiB, 0.35% gc time)
  0.987063 seconds (35 allocations: 639.077 MiB, 0.28% gc time)
  0.944178 seconds (35 allocations: 639.077 MiB, 0.12% gc time)
  1.275613 seconds (35 allocations: 639.077 MiB, 25.40% gc time)
  0.912248 seconds (35 allocations: 639.077 MiB, 0.27% gc time)
  0.946515 seconds (35 allocations: 639.077 MiB, 0.27% gc time)
  0.885983 seconds (35 allocations: 639.077 MiB, 0.13% gc time)
  1.215785 seconds (35 allocations: 639.077 MiB, 26.33% gc time)
  0.867159 seconds (35 allocations: 639.077 MiB, 0.30% gc time)
  0.864957 seconds (35 allocations: 639.077 MiB, 0.23% gc time)
  0.847321 seconds (35 allocations: 639.077 MiB, 0.13% gc time)
  1.163218 seconds (35 allocations: 639.077 MiB, 25.99% gc time)
  0.840787 seconds (35 allocations: 639.077 MiB, 0.22% gc time)
  0.869128 seconds (35 allocations: 639.077 MiB, 0.47% gc time)
  0.832814 seconds (35 allocations: 639.077 MiB, 0.14% gc time)
  1.164825 seconds (35 allocations: 639.077 MiB, 27.74% gc time)
  0.826950 seconds (35 allocations: 639.077 MiB, 0.24% gc time)
  0.851880 seconds (35 allocations: 639.077 MiB, 0.44% gc time)
  0.825439 seconds (35 allocations: 639.077 MiB, 0.14% gc time)
  1.136281 seconds (35 allocations: 639.077 MiB, 26.84% gc time)
  0.821017 seconds (35 allocations: 639.077 MiB, 0.25% gc time)
  0.849393 seconds (35 allocations: 639.077 MiB, 0.44% gc time)
  0.821249 seconds (35 allocations: 639.077 MiB, 0.14% gc time)
  1.151426 seconds (35 allocations: 639.077 MiB, 27.64% gc time)
  0.817677 seconds (35 allocations: 639.077 MiB, 0.25% gc time)
  0.817115 seconds (35 allocations: 639.077 MiB, 0.33% gc time)
  0.066435 seconds (10 allocations: 89.327 MiB)
  1.819812 seconds (35 allocations: 639.077 MiB, 21.37% gc time)
  0.888335 seconds (35 allocations: 639.077 MiB, 0.35% gc time)
  0.857860 seconds (35 allocations: 639.077 MiB, 0.13% gc time)
  1.182262 seconds (35 allocations: 639.077 MiB, 26.88% gc time)
  0.867888 seconds (35 allocations: 639.077 MiB, 0.13% gc time)
  0.893793 seconds (35 allocations: 639.077 MiB, 0.32% gc time)
  0.956361 seconds (35 allocations: 639.077 MiB, 0.12% gc time)
  1.294914 seconds (35 allocations: 639.077 MiB, 25.17% gc time)
  1.055445 seconds (35 allocations: 639.077 MiB, 0.11% gc time)
  1.083320 seconds (35 allocations: 639.077 MiB, 0.29% gc time)
  1.096519 seconds (35 allocations: 639.077 MiB, 0.11% gc time)
  1.394050 seconds (35 allocations: 639.077 MiB, 20.77% gc time)
  1.129721 seconds (35 allocations: 639.077 MiB, 0.25% gc time)
  1.152586 seconds (35 allocations: 639.077 MiB, 0.41% gc time)
  1.158277 seconds (35 allocations: 639.077 MiB, 0.10% gc time)
  1.484047 seconds (35 allocations: 639.077 MiB, 22.46% gc time)
  1.166067 seconds (35 allocations: 639.077 MiB, 0.30% gc time)
  1.166658 seconds (35 allocations: 639.077 MiB, 0.20% gc time)
  1.188862 seconds (35 allocations: 639.077 MiB, 0.10% gc time)
  1.634682 seconds (35 allocations: 639.077 MiB, 25.53% gc time)
  1.205652 seconds (35 allocations: 639.077 MiB, 0.22% gc time)
  1.238500 seconds (35 allocations: 639.077 MiB, 0.34% gc time)
  1.234225 seconds (35 allocations: 639.077 MiB, 0.09% gc time)
  1.594624 seconds (35 allocations: 639.077 MiB, 21.72% gc time)
  1.271379 seconds (35 allocations: 639.077 MiB, 0.32% gc time)
  1.293958 seconds (35 allocations: 639.077 MiB, 0.27% gc time)
  1.305140 seconds (35 allocations: 639.077 MiB, 0.09% gc time)
  1.620713 seconds (35 allocations: 639.077 MiB, 18.73% gc time)
  1.341758 seconds (35 allocations: 639.077 MiB, 0.18% gc time)
  1.352209 seconds (35 allocations: 639.077 MiB, 0.19% gc time)
  1.368159 seconds (35 allocations: 639.077 MiB, 0.08% gc time)
  1.702519 seconds (35 allocations: 639.077 MiB, 18.94% gc time)
  1.400461 seconds (35 allocations: 639.077 MiB, 0.17% gc time)
  1.427252 seconds (35 allocations: 639.077 MiB, 0.22% gc time)
  1.388458 seconds (35 allocations: 639.077 MiB, 0.08% gc time)
  1.683878 seconds (35 allocations: 639.077 MiB, 17.49% gc time)
  1.303845 seconds (35 allocations: 639.077 MiB, 0.19% gc time)
  1.330243 seconds (35 allocations: 639.077 MiB, 0.24% gc time)
  1.219246 seconds (35 allocations: 639.077 MiB, 0.09% gc time)
  1.534807 seconds (35 allocations: 639.077 MiB, 20.49% gc time)
  1.182003 seconds (35 allocations: 639.077 MiB, 0.21% gc time)
  1.206840 seconds (35 allocations: 639.077 MiB, 0.26% gc time)
  1.156381 seconds (35 allocations: 639.077 MiB, 0.10% gc time)
  1.496703 seconds (35 allocations: 639.077 MiB, 22.13% gc time)
  1.143304 seconds (35 allocations: 639.077 MiB, 0.22% gc time)
  1.167431 seconds (35 allocations: 639.077 MiB, 0.25% gc time)
  1.119695 seconds (35 allocations: 639.077 MiB, 0.10% gc time)
  1.454383 seconds (35 allocations: 639.077 MiB, 22.31% gc time)
  1.120338 seconds (35 allocations: 639.077 MiB, 0.24% gc time)
  1.128437 seconds (35 allocations: 639.077 MiB, 0.28% gc time)
  1.082232 seconds (35 allocations: 639.077 MiB, 0.11% gc time)
  1.378655 seconds (35 allocations: 639.077 MiB, 20.62% gc time)
  1.050712 seconds (35 allocations: 639.077 MiB, 0.24% gc time)
  1.075341 seconds (35 allocations: 639.077 MiB, 0.27% gc time)
  1.011478 seconds (35 allocations: 639.077 MiB, 0.12% gc time)
  1.341001 seconds (35 allocations: 639.077 MiB, 23.77% gc time)
  0.975045 seconds (35 allocations: 639.077 MiB, 0.25% gc time)
  1.002552 seconds (35 allocations: 639.077 MiB, 0.26% gc time)
  0.939722 seconds (35 allocations: 639.077 MiB, 0.12% gc time)
  1.268414 seconds (35 allocations: 639.077 MiB, 25.81% gc time)
  0.910269 seconds (35 allocations: 639.077 MiB, 0.30% gc time)
  0.936865 seconds (35 allocations: 639.077 MiB, 0.28% gc time)
  0.886757 seconds (35 allocations: 639.077 MiB, 0.35% gc time)
  1.243018 seconds (35 allocations: 639.077 MiB, 28.11% gc time)
  0.868459 seconds (35 allocations: 639.077 MiB, 0.25% gc time)
  0.891059 seconds (35 allocations: 639.077 MiB, 0.36% gc time)
  0.876238 seconds (35 allocations: 639.077 MiB, 0.19% gc time)
  1.191088 seconds (35 allocations: 639.077 MiB, 27.47% gc time)
  0.845253 seconds (35 allocations: 639.077 MiB, 0.23% gc time)
  0.867966 seconds (35 allocations: 639.077 MiB, 0.28% gc time)
  0.835075 seconds (35 allocations: 639.077 MiB, 0.14% gc time)
  1.191942 seconds (35 allocations: 639.077 MiB, 28.80% gc time)
  0.836651 seconds (35 allocations: 639.077 MiB, 0.23% gc time)
  0.830248 seconds (35 allocations: 639.077 MiB, 0.28% gc time)
  0.821350 seconds (35 allocations: 639.077 MiB, 0.14% gc time)
  1.180329 seconds (35 allocations: 639.077 MiB, 30.12% gc time)
  0.844939 seconds (35 allocations: 639.077 MiB, 0.23% gc time)
  0.860733 seconds (35 allocations: 639.077 MiB, 0.33% gc time)
  0.819254 seconds (35 allocations: 639.077 MiB, 0.14% gc time)
  1.152005 seconds (35 allocations: 639.077 MiB, 28.02% gc time)
  0.814819 seconds (35 allocations: 639.077 MiB, 0.24% gc time)
  0.841641 seconds (35 allocations: 639.077 MiB, 0.36% gc time)
  0.066927 seconds (10 allocations: 89.327 MiB)
  1.821714 seconds (35 allocations: 639.077 MiB, 21.79% gc time)
  0.900884 seconds (35 allocations: 639.077 MiB, 0.40% gc time)
  0.859453 seconds (35 allocations: 639.077 MiB, 0.14% gc time)
  1.196717 seconds (35 allocations: 639.077 MiB, 27.29% gc time)
  0.868638 seconds (35 allocations: 639.077 MiB, 0.13% gc time)
  0.894506 seconds (35 allocations: 639.077 MiB, 0.37% gc time)
  0.962624 seconds (35 allocations: 639.077 MiB, 0.12% gc time)
  1.262742 seconds (35 allocations: 639.077 MiB, 23.47% gc time)
  1.058465 seconds (35 allocations: 639.077 MiB, 0.11% gc time)
  1.079358 seconds (35 allocations: 639.077 MiB, 0.24% gc time)
  1.099464 seconds (35 allocations: 639.077 MiB, 0.12% gc time)
  1.408932 seconds (35 allocations: 639.077 MiB, 21.62% gc time)
  1.130708 seconds (35 allocations: 639.077 MiB, 0.10% gc time)
  1.157171 seconds (35 allocations: 639.077 MiB, 0.29% gc time)
  1.146182 seconds (35 allocations: 639.077 MiB, 0.10% gc time)
  1.481016 seconds (35 allocations: 639.077 MiB, 21.86% gc time)
  1.166402 seconds (35 allocations: 639.077 MiB, 0.23% gc time)
  1.188102 seconds (35 allocations: 639.077 MiB, 0.26% gc time)
  1.188860 seconds (35 allocations: 639.077 MiB, 0.10% gc time)
  1.500616 seconds (35 allocations: 639.077 MiB, 20.43% gc time)
  1.209872 seconds (35 allocations: 639.077 MiB, 0.22% gc time)
  1.228617 seconds (35 allocations: 639.077 MiB, 0.27% gc time)
  1.233592 seconds (35 allocations: 639.077 MiB, 0.10% gc time)
  1.564386 seconds (35 allocations: 639.077 MiB, 20.97% gc time)
  1.289662 seconds (35 allocations: 639.077 MiB, 0.26% gc time)
  1.280839 seconds (35 allocations: 639.077 MiB, 0.18% gc time)
  1.305297 seconds (35 allocations: 639.077 MiB, 0.09% gc time)
  1.640275 seconds (35 allocations: 639.077 MiB, 19.68% gc time)
  1.342459 seconds (35 allocations: 639.077 MiB, 0.20% gc time)
  1.371086 seconds (35 allocations: 639.077 MiB, 0.26% gc time)
  1.372862 seconds (35 allocations: 639.077 MiB, 0.09% gc time)
  1.712446 seconds (35 allocations: 639.077 MiB, 19.01% gc time)
  1.434410 seconds (35 allocations: 639.077 MiB, 0.34% gc time)
  1.407775 seconds (35 allocations: 639.077 MiB, 0.17% gc time)
  1.393440 seconds (35 allocations: 639.077 MiB, 0.08% gc time)
  1.778326 seconds (35 allocations: 639.077 MiB, 21.17% gc time)
  1.305348 seconds (35 allocations: 639.077 MiB, 0.20% gc time)
  1.329719 seconds (35 allocations: 639.077 MiB, 0.24% gc time)
  1.219990 seconds (35 allocations: 639.077 MiB, 0.09% gc time)
  1.682058 seconds (35 allocations: 639.077 MiB, 25.99% gc time)
  1.188760 seconds (35 allocations: 639.077 MiB, 0.22% gc time)
  1.218479 seconds (35 allocations: 639.077 MiB, 0.23% gc time)
  1.163195 seconds (35 allocations: 639.077 MiB, 0.10% gc time)
  1.516439 seconds (35 allocations: 639.077 MiB, 22.58% gc time)
  1.149162 seconds (35 allocations: 639.077 MiB, 0.22% gc time)
  1.147214 seconds (35 allocations: 639.077 MiB, 0.28% gc time)
  1.135521 seconds (35 allocations: 639.077 MiB, 0.10% gc time)
  1.433165 seconds (35 allocations: 639.077 MiB, 21.17% gc time)
  1.110701 seconds (35 allocations: 639.077 MiB, 0.24% gc time)
  1.134307 seconds (35 allocations: 639.077 MiB, 0.32% gc time)
  1.101769 seconds (35 allocations: 639.077 MiB, 0.12% gc time)
  1.413869 seconds (35 allocations: 639.077 MiB, 22.81% gc time)
  1.052570 seconds (35 allocations: 639.077 MiB, 0.25% gc time)
  1.076051 seconds (35 allocations: 639.077 MiB, 0.28% gc time)
  1.014055 seconds (35 allocations: 639.077 MiB, 0.12% gc time)
  1.352718 seconds (35 allocations: 639.077 MiB, 24.13% gc time)
  0.980330 seconds (35 allocations: 639.077 MiB, 0.27% gc time)
  1.003722 seconds (35 allocations: 639.077 MiB, 0.27% gc time)
  0.942311 seconds (35 allocations: 639.077 MiB, 0.12% gc time)
  1.229280 seconds (35 allocations: 639.077 MiB, 23.00% gc time)
  0.924909 seconds (35 allocations: 639.077 MiB, 0.29% gc time)
  0.937816 seconds (35 allocations: 639.077 MiB, 0.33% gc time)
  0.885668 seconds (35 allocations: 639.077 MiB, 0.13% gc time)
  1.214655 seconds (35 allocations: 639.077 MiB, 26.61% gc time)
  0.865385 seconds (35 allocations: 639.077 MiB, 0.30% gc time)
  0.892664 seconds (35 allocations: 639.077 MiB, 0.30% gc time)
  0.847441 seconds (35 allocations: 639.077 MiB, 0.13% gc time)
  1.183202 seconds (35 allocations: 639.077 MiB, 27.45% gc time)
  0.840103 seconds (35 allocations: 639.077 MiB, 0.24% gc time)
  0.843097 seconds (35 allocations: 639.077 MiB, 0.34% gc time)
  0.853585 seconds (35 allocations: 639.077 MiB, 0.16% gc time)
  1.147917 seconds (35 allocations: 639.077 MiB, 27.45% gc time)
  0.845374 seconds (35 allocations: 639.077 MiB, 0.25% gc time)
  0.855280 seconds (35 allocations: 639.077 MiB, 0.38% gc time)
  0.822856 seconds (35 allocations: 639.077 MiB, 0.14% gc time)
  1.156223 seconds (35 allocations: 639.077 MiB, 27.63% gc time)
  0.865705 seconds (35 allocations: 639.077 MiB, 0.24% gc time)
  0.827580 seconds (35 allocations: 639.077 MiB, 0.28% gc time)
  0.821324 seconds (35 allocations: 639.077 MiB, 0.14% gc time)
  1.161843 seconds (35 allocations: 639.077 MiB, 28.32% gc time)
  0.817034 seconds (35 allocations: 639.077 MiB, 0.26% gc time)
  0.846190 seconds (35 allocations: 639.077 MiB, 0.40% gc time)
  0.065568 seconds (10 allocations: 89.327 MiB)
  1.788601 seconds (35 allocations: 639.077 MiB, 20.96% gc time)
  0.882283 seconds (35 allocations: 639.077 MiB, 0.60% gc time)
  0.859117 seconds (35 allocations: 639.077 MiB, 0.14% gc time)
  1.192016 seconds (35 allocations: 639.077 MiB, 27.70% gc time)
  0.884294 seconds (35 allocations: 639.077 MiB, 0.13% gc time)
  0.892236 seconds (35 allocations: 639.077 MiB, 0.37% gc time)
  0.965690 seconds (35 allocations: 639.077 MiB, 0.12% gc time)
  1.364433 seconds (35 allocations: 639.077 MiB, 28.52% gc time)
  1.055766 seconds (35 allocations: 639.077 MiB, 0.11% gc time)
  1.086703 seconds (35 allocations: 639.077 MiB, 0.35% gc time)
  1.101047 seconds (35 allocations: 639.077 MiB, 0.11% gc time)
  1.523749 seconds (35 allocations: 639.077 MiB, 25.95% gc time)
  1.128314 seconds (35 allocations: 639.077 MiB, 0.22% gc time)
  1.138210 seconds (35 allocations: 639.077 MiB, 0.27% gc time)
  1.146353 seconds (35 allocations: 639.077 MiB, 0.10% gc time)
  1.415264 seconds (35 allocations: 639.077 MiB, 18.74% gc time)
  1.169634 seconds (35 allocations: 639.077 MiB, 0.29% gc time)
  1.167606 seconds (35 allocations: 639.077 MiB, 0.22% gc time)
  1.190179 seconds (35 allocations: 639.077 MiB, 0.10% gc time)
  1.504499 seconds (35 allocations: 639.077 MiB, 20.17% gc time)
  1.206188 seconds (35 allocations: 639.077 MiB, 0.21% gc time)
  1.237840 seconds (35 allocations: 639.077 MiB, 0.28% gc time)
  1.238215 seconds (35 allocations: 639.077 MiB, 0.09% gc time)
  1.567716 seconds (35 allocations: 639.077 MiB, 20.48% gc time)
  1.276365 seconds (35 allocations: 639.077 MiB, 0.20% gc time)
  1.304240 seconds (35 allocations: 639.077 MiB, 0.30% gc time)
  1.310975 seconds (35 allocations: 639.077 MiB, 0.09% gc time)
  1.631542 seconds (35 allocations: 639.077 MiB, 19.62% gc time)
  1.344331 seconds (35 allocations: 639.077 MiB, 0.19% gc time)
  1.369404 seconds (35 allocations: 639.077 MiB, 0.19% gc time)
  1.371984 seconds (35 allocations: 639.077 MiB, 0.09% gc time)
  1.708550 seconds (35 allocations: 639.077 MiB, 18.87% gc time)
  1.403948 seconds (35 allocations: 639.077 MiB, 0.18% gc time)
  1.420683 seconds (35 allocations: 639.077 MiB, 0.24% gc time)
  1.392181 seconds (35 allocations: 639.077 MiB, 0.09% gc time)
  1.729556 seconds (35 allocations: 639.077 MiB, 18.70% gc time)
  1.300708 seconds (35 allocations: 639.077 MiB, 0.20% gc time)
  1.330652 seconds (35 allocations: 639.077 MiB, 0.25% gc time)
  1.217133 seconds (35 allocations: 639.077 MiB, 0.10% gc time)
  1.545675 seconds (35 allocations: 639.077 MiB, 20.62% gc time)
  1.186151 seconds (35 allocations: 639.077 MiB, 0.21% gc time)
  1.212583 seconds (35 allocations: 639.077 MiB, 0.40% gc time)
  1.156791 seconds (35 allocations: 639.077 MiB, 0.10% gc time)
  1.519957 seconds (35 allocations: 639.077 MiB, 23.11% gc time)
  1.148441 seconds (35 allocations: 639.077 MiB, 0.22% gc time)
  1.170957 seconds (35 allocations: 639.077 MiB, 0.29% gc time)
  1.122888 seconds (35 allocations: 639.077 MiB, 0.10% gc time)
  1.497695 seconds (35 allocations: 639.077 MiB, 23.13% gc time)
  1.103814 seconds (35 allocations: 639.077 MiB, 0.24% gc time)
  1.128627 seconds (35 allocations: 639.077 MiB, 0.30% gc time)
  1.087866 seconds (35 allocations: 639.077 MiB, 0.11% gc time)
  1.559743 seconds (35 allocations: 639.077 MiB, 28.55% gc time)
  1.051009 seconds (35 allocations: 639.077 MiB, 0.21% gc time)
  1.078113 seconds (35 allocations: 639.077 MiB, 0.35% gc time)
  1.012947 seconds (35 allocations: 639.077 MiB, 0.12% gc time)
  1.346694 seconds (35 allocations: 639.077 MiB, 24.12% gc time)
  0.975074 seconds (35 allocations: 639.077 MiB, 0.26% gc time)
  0.975921 seconds (35 allocations: 639.077 MiB, 0.22% gc time)
  0.947074 seconds (35 allocations: 639.077 MiB, 0.12% gc time)
  1.304038 seconds (35 allocations: 639.077 MiB, 25.58% gc time)
  0.911799 seconds (35 allocations: 639.077 MiB, 0.28% gc time)
  0.940281 seconds (35 allocations: 639.077 MiB, 0.46% gc time)
  0.883665 seconds (35 allocations: 639.077 MiB, 0.13% gc time)
  1.212901 seconds (35 allocations: 639.077 MiB, 26.22% gc time)
  0.864542 seconds (35 allocations: 639.077 MiB, 0.32% gc time)
  0.882257 seconds (35 allocations: 639.077 MiB, 0.22% gc time)
  0.848894 seconds (35 allocations: 639.077 MiB, 0.14% gc time)
  1.136922 seconds (35 allocations: 639.077 MiB, 24.37% gc time)
  0.841259 seconds (35 allocations: 639.077 MiB, 0.30% gc time)
  0.848652 seconds (35 allocations: 639.077 MiB, 0.32% gc time)
  0.832976 seconds (35 allocations: 639.077 MiB, 0.14% gc time)
  1.167005 seconds (35 allocations: 639.077 MiB, 27.60% gc time)
  0.831131 seconds (35 allocations: 639.077 MiB, 0.26% gc time)
  0.855603 seconds (35 allocations: 639.077 MiB, 0.40% gc time)
  0.825838 seconds (35 allocations: 639.077 MiB, 0.14% gc time)
  1.156112 seconds (35 allocations: 639.077 MiB, 27.54% gc time)
  0.824005 seconds (35 allocations: 639.077 MiB, 0.39% gc time)
  0.850495 seconds (35 allocations: 639.077 MiB, 0.45% gc time)
  0.818551 seconds (35 allocations: 639.077 MiB, 0.14% gc time)
  1.197732 seconds (35 allocations: 639.077 MiB, 30.84% gc time)
  0.814854 seconds (35 allocations: 639.077 MiB, 0.24% gc time)
  0.843126 seconds (35 allocations: 639.077 MiB, 0.43% gc time)
  0.065228 seconds (10 allocations: 89.327 MiB)
  1.768184 seconds (35 allocations: 639.077 MiB, 20.58% gc time)
  0.882208 seconds (35 allocations: 639.077 MiB, 0.42% gc time)
  0.861352 seconds (35 allocations: 639.077 MiB, 0.14% gc time)
  1.219345 seconds (35 allocations: 639.077 MiB, 28.60% gc time)
  0.868792 seconds (35 allocations: 639.077 MiB, 0.13% gc time)
  0.868537 seconds (35 allocations: 639.077 MiB, 0.29% gc time)
  0.964560 seconds (35 allocations: 639.077 MiB, 0.12% gc time)
  1.280787 seconds (35 allocations: 639.077 MiB, 24.45% gc time)
  1.056547 seconds (35 allocations: 639.077 MiB, 0.11% gc time)
  1.081568 seconds (35 allocations: 639.077 MiB, 0.34% gc time)
  1.099765 seconds (35 allocations: 639.077 MiB, 0.11% gc time)
  1.437871 seconds (35 allocations: 639.077 MiB, 22.78% gc time)
  1.129918 seconds (35 allocations: 639.077 MiB, 0.24% gc time)
  1.153505 seconds (35 allocations: 639.077 MiB, 0.29% gc time)
  1.147762 seconds (35 allocations: 639.077 MiB, 0.10% gc time)
  1.478153 seconds (35 allocations: 639.077 MiB, 21.86% gc time)
  1.170239 seconds (35 allocations: 639.077 MiB, 0.23% gc time)
  1.194484 seconds (35 allocations: 639.077 MiB, 0.28% gc time)
  1.195253 seconds (35 allocations: 639.077 MiB, 0.11% gc time)
  1.509079 seconds (35 allocations: 639.077 MiB, 21.29% gc time)
  1.205320 seconds (35 allocations: 639.077 MiB, 0.22% gc time)
  1.230813 seconds (35 allocations: 639.077 MiB, 0.27% gc time)
  1.234245 seconds (35 allocations: 639.077 MiB, 0.09% gc time)
  1.573499 seconds (35 allocations: 639.077 MiB, 20.78% gc time)
